naca8304,0.4,1.5,0.2,0.2,3,15,-0.46877961596049983,-0.009202601646180383
naca8304,0.4,1.5,0.2,0.2,3,25,-0.704478294299651,-0.1091282472056544
naca8304,0.4,1.5,0.2,0.2,3,35,-0.9494546467983056,-0.26502187375956876
naca8304,0.4,1.5,0.2,0.2,4,15,-0.7620046322918926,-0.04338783477267375
naca8304,0.4,1.5,0.2,0.2,4,25,-1.147702923908248,-0.1963187358866805
naca8304,0.4,1.5,0.2,0.2,4,35,-1.5533105688075675,-0.4397174862606713
naca8304,0.4,1.5,0.2,0.2,5,15,-1.1225525969420604,-0.09351422674194597
naca8304,0.4,1.5,0.2,0.2,5,25,-1.6915982181579363,-0.31486141829231334
naca8304,0.4,1.5,0.2,0.2,5,35,-2.2951403464700024,-0.6687455578176946
naca8304,0.4,1.5,0.2,0.2,6,15,-1.572951222347299,-0.1515072753144832
naca8304,0.4,1.5,0.2,0.2,6,25,-2.3703936621236825,-0.45444606387740083
naca8304,0.4,1.5,0.2,0.2,6,35,-3.223307590637496,-0.9430853998719235
naca8304,0.4,1.5,0.2,0.6,3,15,-0.37392151060567835,-0.04448501649936748
naca8304,0.4,1.5,0.2,0.6,3,25,-0.5641888550853673,-0.11500603333922765
naca8304,0.4,1.5,0.2,0.6,3,35,-0.77038722038793,-0.22957218101126023
naca8304,0.4,1.5,0.2,0.6,4,15,-0.6549198853850927,-0.08337411805589602
naca8304,0.4,1.5,0.2,0.6,4,25,-0.9885425691811327,-0.20562544427670473
naca8304,0.4,1.5,0.2,0.6,4,35,-1.3525275152692848,-0.4050004033285099
naca8304,0.4,1.5,0.2,0.6,5,15,-1.0131568286496557,-0.1337783508369132
naca8304,0.4,1.5,0.2,0.6,5,25,-1.5300366287449498,-0.3222411393861268
naca8304,0.4,1.5,0.2,0.6,5,35,-2.095762177419469,-0.6298627531890291
naca8304,0.4,1.5,0.2,0.6,6,15,-1.4540168087328444,-0.19536071417639342
naca8304,0.4,1.5,0.2,0.6,6,25,-2.1959813072057472,-0.4650686025713812
naca8304,0.4,1.5,0.2,0.6,6,35,-3.0098265543717466,-0.9057408635903674
naca8304,0.4,1.5,0.2,1,3,15,-0.364676956179239,-0.048144264503824655
naca8304,0.4,1.5,0.2,1,3,25,-0.5507204317583207,-0.11596891994841918
naca8304,0.4,1.5,0.2,1,3,35,-0.7543441729684959,-0.2266780644343052
naca8304,0.4,1.5,0.2,1,4,15,-0.6448221607488336,-0.08735624877499237
naca8304,0.4,1.5,0.2,1,4,25,-0.9739657180133653,-0.20683194974723312
naca8304,0.4,1.5,0.2,1,4,35,-1.3353213480359696,-0.402092287542929
naca8304,0.4,1.5,0.2,1,5,15,-1.0048391426982788,-0.13782186346148684
naca8304,0.4,1.5,0.2,1,5,25,-1.5179071420652903,-0.3236772931487278
naca8304,0.4,1.5,0.2,1,5,35,-2.082042914563364,-0.6275712060158244
naca8304,0.4,1.5,0.2,1,6,15,-1.4439085928826774,-0.1995916182409452
naca8304,0.4,1.5,0.2,1,6,25,-2.181547640827509,-0.46649062315377615
naca8304,0.4,1.5,0.2,1,6,35,-2.9932219124225714,-0.9029239907067307
naca8304,0.4,1.5,0.4,0.2,3,15,-0.5064284126736709,-0.018519995437991415
naca8304,0.4,1.5,0.4,0.2,3,25,-0.7381482449882477,-0.12976633394817505
naca8304,0.4,1.5,0.4,0.2,3,35,-0.9638441429092546,-0.2962790026278536
naca8304,0.4,1.5,0.4,0.2,4,15,-0.8290511996449847,-0.06644283630681506
naca8304,0.4,1.5,0.4,0.2,4,25,-1.2086655451608588,-0.24067256431592196
naca8304,0.4,1.5,0.4,0.2,4,35,-1.5816445774717156,-0.5036884902710681
naca8304,0.4,1.5,0.4,0.2,5,15,-1.2359309705306216,-0.12775748882493415
naca8304,0.4,1.5,0.4,0.2,5,25,-1.802217112226288,-0.3803307703878495
naca8304,0.4,1.5,0.4,0.2,5,35,-2.362600249917686,-0.7639831359266048
naca8304,0.4,1.5,0.4,0.2,6,15,-1.7298627676501122,-0.20302952293997306
naca8304,0.4,1.5,0.4,0.2,6,25,-2.5230105266435037,-0.5502739256579687
naca8304,0.4,1.5,0.4,0.2,6,35,-3.312282430401736,-1.0800429244923204
naca8304,0.4,1.5,0.4,0.6,3,15,-0.4157711796554831,-0.05705517605107984
naca8304,0.4,1.5,0.4,0.6,3,25,-0.6067220316233604,-0.13836057929337112
naca8304,0.4,1.5,0.4,0.6,3,35,-0.7986577817190079,-0.26325658569375904
naca8304,0.4,1.5,0.4,0.6,4,15,-0.7285143925650206,-0.10570414034926862
naca8304,0.4,1.5,0.4,0.6,4,25,-1.0634126731207019,-0.2467259938645607
naca8304,0.4,1.5,0.4,0.6,4,35,-1.4017014123624176,-0.46397220944900674
naca8304,0.4,1.5,0.4,0.6,5,15,-1.1304757909061567,-0.1683901638941161
naca8304,0.4,1.5,0.4,0.6,5,25,-1.6504916178137863,-0.3861301755283344
naca8304,0.4,1.5,0.4,0.6,5,35,-2.1771953483764888,-0.722029513132573
naca8304,0.4,1.5,0.4,0.6,6,15,-1.621818968078495,-0.2451019911093438
naca8304,0.4,1.5,0.4,0.6,6,25,-2.3681499921091285,-0.556601917572395
naca8304,0.4,1.5,0.4,0.6,6,35,-3.12531566669241,-1.0375161798321277
naca8304,0.4,1.5,0.4,1,3,15,-0.40693102114816393,-0.06060842495998452
naca8304,0.4,1.5,0.4,1,3,25,-0.5941131681873919,-0.138978103626427
naca8304,0.4,1.5,0.4,1,3,35,-0.7836987487254411,-0.2598741989095742
naca8304,0.4,1.5,0.4,1,4,15,-0.7196138156945142,-0.10943630096199251
naca8304,0.4,1.5,0.4,1,4,25,-1.0508108626132253,-0.24746903086832653
naca8304,0.4,1.5,0.4,1,4,35,-1.3870626761821465,-0.4606456860289961
naca8304,0.4,1.5,0.4,1,5,15,-1.1217068731429645,-0.17225752000988018
naca8304,0.4,1.5,0.4,1,5,25,-1.6381282323124327,-0.38700269820590527
naca8304,0.4,1.5,0.4,1,5,35,-2.1630734154756026,-0.7188315588533184
naca8304,0.4,1.5,0.4,1,6,15,-1.6141073641265355,-0.2490029450078205
naca8304,0.4,1.5,0.4,1,6,25,-2.3570593238938367,-0.5575993510204583
naca8304,0.4,1.5,0.4,1,6,35,-3.1129076357543397,-1.0346869078936032
naca8304,0.4,1.5,0.6,0.2,3,15,-0.531956695082909,-0.030369363594235973
naca8304,0.4,1.5,0.6,0.2,3,25,-0.7530799646660937,-0.1484289586932246
naca8304,0.4,1.5,0.6,0.2,3,35,-0.9569444245817171,-0.3153321597495269
naca8304,0.4,1.5,0.6,0.2,4,15,-0.8711527037812767,-0.08091912739606676
naca8304,0.4,1.5,0.6,0.2,4,25,-1.2407424237046378,-0.2635765282103342
naca8304,0.4,1.5,0.6,0.2,4,35,-1.585929646982418,-0.5271717084767524
naca8304,0.4,1.5,0.6,0.2,5,15,-1.2999318720611055,-0.15470022161614755
naca8304,0.4,1.5,0.6,0.2,5,25,-1.8520507669385275,-0.422328953351861
naca8304,0.4,1.5,0.6,0.2,5,35,-2.3700604558254548,-0.8090125051339493
naca8304,0.4,1.5,0.6,0.2,6,15,-1.8274301521973628,-0.23698111873347563
naca8304,0.4,1.5,0.6,0.2,6,25,-2.607538064604469,-0.6047929163319686
naca8304,0.4,1.5,0.6,0.2,6,35,-3.344158742751506,-1.1407935560736178
naca8304,0.4,1.5,0.6,0.6,3,15,-0.43947917913075973,-0.06572733100752377
naca8304,0.4,1.5,0.6,0.6,3,25,-0.6279827469161468,-0.15230193559386723
naca8304,0.4,1.5,0.6,0.6,3,35,-0.807343911281631,-0.27911113471665167
naca8304,0.4,1.5,0.6,0.6,4,15,-0.7736172949118333,-0.12086252112657009
naca8304,0.4,1.5,0.6,0.6,4,25,-1.1056368439071358,-0.2716011513885009
naca8304,0.4,1.5,0.6,0.6,4,35,-1.4231389098196003,-0.4933750403552262
naca8304,0.4,1.5,0.6,0.6,5,15,-1.203045803125035,-0.1919693917344687
naca8304,0.4,1.5,0.6,0.6,5,25,-1.7194990857199999,-0.42519644055656636
naca8304,0.4,1.5,0.6,0.6,5,35,-2.2146828053271084,-0.7690365784973813
naca8304,0.4,1.5,0.6,0.6,6,15,-1.7242416217738554,-0.27905644162093673
naca8304,0.4,1.5,0.6,0.6,6,25,-2.465306694211092,-0.6126605782978506
naca8304,0.4,1.5,0.6,0.6,6,35,-3.1766153923140847,-1.1046575813157395
naca8304,0.4,1.5,0.6,1,3,15,-0.43306781566546054,-0.06909978367556543
naca8304,0.4,1.5,0.6,1,3,25,-0.618973375066576,-0.15304858614342481
naca8304,0.4,1.5,0.6,1,3,35,-0.7972187600293816,-0.2768094010091391
naca8304,0.4,1.5,0.6,1,4,15,-0.7651993651802061,-0.12450948616024193
naca8304,0.4,1.5,0.6,1,4,25,-1.0941494075474012,-0.27238106937004664
naca8304,0.4,1.5,0.6,1,4,35,-1.4100913167648874,-0.490543593100074
naca8304,0.4,1.5,0.6,1,5,15,-1.1936226612418426,-0.19574424874561347
naca8304,0.4,1.5,0.6,1,5,25,-1.7067843866574124,-0.4259526746602117
naca8304,0.4,1.5,0.6,1,5,35,-2.200233133650992,-0.7658625935555204
naca8304,0.4,1.5,0.6,1,6,15,-1.7170991825391357,-0.2828200591436343
naca8304,0.4,1.5,0.6,1,6,25,-2.4553449331689285,-0.6136318974990808
naca8304,0.4,1.5,0.6,1,6,35,-3.1656936710900325,-1.102284600016332
naca8304,0.4,1.5,0.8,0.2,3,15,-0.5522381206205033,-0.03236989263556114
naca8304,0.4,1.5,0.8,0.2,3,25,-0.7678020238107958,-0.15022761041233082
naca8304,0.4,1.5,0.8,0.2,3,35,-0.9586307641053994,-0.31168579479334707
naca8304,0.4,1.5,0.8,0.2,4,15,-0.9067277485737026,-0.09238501923828275
naca8304,0.4,1.5,0.8,0.2,4,25,-1.2659136184622004,-0.27920373573363966
naca8304,0.4,1.5,0.8,0.2,4,35,-1.5867481732518127,-0.5373387209317599
naca8304,0.4,1.5,0.8,0.2,5,15,-1.3568405667626673,-0.1692631083106755
